IdCliente;Edad;Rango estareo;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Credito Hipotecario;Tiene Credito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
10918;56;55 a 64;Técnico;Casado;Técnico Profesional;Si;-1680000;Si;Si;Emailing;0;No
10919;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;2169000;Si;No;Emailing;0;No
10920;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;-53000;Si;Si;Emailing;0;No
10921;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;57000;No;Si;Emailing;0;No
10922;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;-190000;No;No;Emailing;0;No
10923;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4846000;No;No;Emailing;0;No
10924;56;55 a 64;Técnico;Casado;Técnico Profesional;No;325000;No;No;Emailing;0;No
10925;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;-106000;No;Si;Emailing;0;No
10926;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;1669000;Si;No;Emailing;0;No
10927;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;6138000;No;No;Emailing;0;No
10928;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;947000;No;No;Emailing;0;Si
10929;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4134000;No;No;Emailing;0;No
10930;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;Si;15000;No;No;Emailing;0;No
10931;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;Si;0;Si;No;Emailing;0;No
10932;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;1807000;No;Si;Emailing;0;No
10933;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;-37000;No;No;Emailing;0;No
10934;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4785000;No;No;Emailing;0;No
10935;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;5028000;Si;No;Emailing;0;No
10936;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;265000;Si;No;Emailing;0;No
10937;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;783000;Si;No;Emailing;0;No
10938;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2665000;Si;No;Emailing;0;No
10939;56;55 a 64;Trabajador Independiente;Casado;Universitario;No;2199000;Si;No;Emailing;0;No
10940;56;55 a 64;Gerente;Casado;Universitario;No;400000;Si;No;Emailing;0;No
10941;56;55 a 64;Técnico;Casado;Técnico Profesional;Si;-849000;Si;Si;Emailing;0;No
10942;56;55 a 64;Gerente;Casado;Universitario;No;6758000;Si;Si;Emailing;0;No
10943;56;55 a 64;Obrero;Casado;Enseñanza Media;No;134000;Si;Si;Celular;0;No
10944;56;55 a 64;Trabajador Independiente;Casado;Enseñanza Básica;No;489000;Si;No;Emailing;0;No
10945;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;Si;-384000;Si;No;Emailing;0;No
10946;56;55 a 64;Técnico;Casado;Técnico Profesional;Si;-353000;Si;Si;Emailing;0;No
10947;56;55 a 64;Gerente;Casado;Universitario;No;1304000;Si;No;Emailing;0;No
10948;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;333000;Si;No;Emailing;0;No
10949;56;55 a 64;Técnico;Divorciado;Técnico Profesional;Si;-1547000;Si;Si;Emailing;0;No
10950;56;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Media;No;-203000;Si;No;Emailing;0;No
10951;56;55 a 64;Obrero;Divorciado;Enseñanza Básica;No;15000;Si;No;Celular;0;No
10952;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;181000;Si;No;Emailing;0;No
10953;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;365000;No;No;Emailing;0;No
10954;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1788000;Si;No;Emailing;0;No
10955;56;55 a 64;Técnico;Casado;Técnico Profesional;No;-215000;Si;No;Emailing;0;No
10956;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;2585000;No;No;Emailing;0;No
10957;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;725000;No;No;Emailing;0;No
10958;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;64000;No;No;Emailing;0;No
10959;56;55 a 64;Empresario;Casado;Universitario;No;384000;No;No;Emailing;0;No
10960;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;1869000;No;Si;Emailing;0;No
10961;56;55 a 64;Trabajador Dependiente;Soltero;Enseñanza Media;No;133000;No;No;Emailing;0;No
10962;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;3478000;No;No;Emailing;0;No
10963;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;238000;No;No;Emailing;0;No
10964;56;55 a 64;Obrero;Casado;Enseñanza Media;No;59000;Si;No;Celular;0;No
10965;56;55 a 64;Obrero;Casado;Enseñanza Media;No;55000;No;No;Celular;0;No
10966;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3812000;No;No;Emailing;0;No
10967;56;55 a 64;Técnico;Casado;Técnico Profesional;No;378000;No;No;Emailing;0;No
10968;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;3376000;No;No;Emailing;0;No
10969;56;55 a 64;Obrero;Divorciado;Enseñanza Media;No;159000;Si;No;Celular;0;No
10970;56;55 a 64;Empresario;Casado;Técnico Profesional;No;199000;No;No;Emailing;0;No
10971;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;254000;Si;No;Emailing;0;No
10972;56;55 a 64;Gerente;Casado;Universitario;No;12482000;Si;Si;Emailing;0;No
10973;56;55 a 64;Trabajador Independiente;Casado;Enseñanza Media;No;358000;Si;Si;Emailing;0;No
10974;56;55 a 64;Gerente;Casado;Universitario;No;601000;No;No;Celular;0;No
10975;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;775000;Si;No;Emailing;0;No
10976;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;3250000;No;No;Emailing;0;No
10977;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;330000;No;No;Emailing;0;No
10978;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;1381000;No;No;Emailing;0;No
10979;56;55 a 64;Gerente;Casado;Universitario;No;1912000;Si;No;Celular;0;No
10980;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2465000;No;No;Celular;0;No
10981;56;55 a 64;Técnico;Casado;Técnico Profesional;No;51000;No;No;Celular;0;No
10982;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;3000;No;No;Celular;0;No
10983;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;785000;No;No;Emailing;0;No
10984;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;3436000;No;No;Emailing;0;No
10985;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;361000;Si;No;Emailing;0;No
10986;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3049000;No;No;Emailing;0;No
10987;56;55 a 64;Gerente;Casado;Universitario;No;4848000;No;No;Emailing;0;No
10988;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2732000;No;No;Emailing;0;No
10989;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;937000;Si;No;Emailing;0;No
10990;56;55 a 64;Obrero;Casado;Enseñanza Media;Si;-178000;No;Si;Celular;0;No
10991;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;518000;Si;No;Emailing;0;No
10992;56;55 a 64;Trabajador Dependiente;Casado;Universitario;Si;-470000;Si;No;Emailing;0;No
10993;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;1709000;Si;No;Emailing;0;No
10994;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1784000;No;No;Emailing;0;No
10995;56;55 a 64;Técnico;Casado;Técnico Profesional;No;142000;No;No;Emailing;0;No
10996;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1898000;No;No;Celular;0;No
10997;56;55 a 64;Técnico;Casado;Técnico Profesional;No;27000;No;No;Celular;0;No
10998;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
10999;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
11000;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1982000;Si;Si;Celular;0;No
11001;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;57000;No;No;Celular;0;No
11002;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;400000;No;No;Celular;0;No
11003;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;11000;No;No;Celular;0;No
11004;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;234000;No;No;Celular;0;No
11005;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;211000;No;No;Celular;0;No
11006;56;55 a 64;Gerente;Casado;Universitario;No;502000;No;No;Celular;0;No
11007;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;682000;No;No;Celular;0;No
11008;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2950000;Si;No;Celular;0;No
11009;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1350000;No;No;Celular;0;No
11010;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;702000;No;No;Fono Particular;0;No
11011;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;239000;No;No;Celular;0;No
11012;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;397000;No;No;Celular;0;No
11013;56;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;1101000;No;No;Celular;0;No
11014;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1798000;Si;Si;Fono Particular;0;No
11015;56;55 a 64;Trabajador Independiente;Divorciado;Técnico Profesional;Si;-701000;Si;No;Celular;0;No
11016;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;321000;No;No;Emailing;0;No
11017;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1415000;Si;No;Celular;0;No
11018;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;81000;No;Si;Emailing;0;No
11019;56;55 a 64;Trabajador Dependiente;Soltero;Enseñanza Básica;No;505000;No;No;Emailing;0;No
11020;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3169000;No;No;Emailing;0;No
11021;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;902000;No;No;Emailing;0;No
11022;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Emailing;0;No
11023;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;-46000;Si;No;Emailing;0;No
11024;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;49000;No;No;Emailing;0;No
11025;56;55 a 64;Obrero;Casado;Enseñanza Básica;No;0;Si;No;Celular;0;No
11026;56;55 a 64;Empresario;Divorciado;Enseñanza Media;No;2908000;No;No;Emailing;0;No
11027;56;55 a 64;Técnico;Soltero;Técnico Profesional;No;-97000;Si;No;Emailing;0;No
11028;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4830000;Si;No;Emailing;0;No
11029;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1632000;No;No;Emailing;0;No
11030;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;4509000;No;No;Emailing;0;No
11031;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;1000;Si;No;Emailing;0;No
11032;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;-33000;Si;No;Emailing;0;No
11033;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;53000;No;No;Emailing;0;No
11034;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;630000;No;No;Emailing;0;No
11035;56;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;2754000;No;No;Emailing;0;No
11036;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;383000;Si;Si;Emailing;0;No
11037;56;55 a 64;Trabajador Independiente;Casado;Enseñanza Media;No;1878000;Si;Si;Emailing;0;No
11038;56;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Básica;Si;-347000;Si;No;Emailing;0;No
11039;56;55 a 64;Técnico;Casado;Técnico Profesional;Si;-287000;Si;No;Emailing;0;No
11040;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;305000;Si;Si;Emailing;0;No
11041;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;-236000;Si;No;Emailing;0;No
11042;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;283000;Si;No;Emailing;0;No
11043;56;55 a 64;Gerente;Casado;Universitario;No;403000;No;No;Celular;0;No
11044;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;Si;11000;Si;No;Fono Particular;0;No
11045;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;2677000;Si;Si;Celular;0;No
11046;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;969000;No;Si;Fono Particular;0;No
11047;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;673000;Si;No;Celular;0;No
11048;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;5000;No;No;Celular;0;No
11049;56;55 a 64;Gerente;Divorciado;Universitario;No;755000;No;No;Celular;0;Si
11050;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4772000;No;No;Celular;0;No
11051;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
11052;56;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;306000;Si;No;Celular;0;No
11053;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;418000;No;No;Celular;0;No
11054;56;55 a 64;Técnico;Casado;Técnico Profesional;No;2000;No;No;Celular;0;No
11055;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;0;No;No;Celular;0;No
11056;56;55 a 64;Técnico;Casado;Técnico Profesional;No;412000;No;No;Celular;0;Si
11057;56;55 a 64;Técnico;Casado;Técnico Profesional;No;25000;Si;Si;Celular;0;No
11058;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
11059;56;55 a 64;Trabajador Dependiente;Casado;Universitario;Si;-962000;Si;No;Celular;0;No
11060;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;388000;No;No;Fono Particular;0;Si
11061;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;8973000;No;No;Celular;0;No
11062;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1060000;No;Si;Celular;0;No
11063;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;199000;Si;No;Celular;0;No
11064;56;55 a 64;Técnico;Casado;Técnico Profesional;No;324000;No;No;Celular;0;No
11065;56;55 a 64;Gerente;Casado;Universitario;No;4374000;Si;No;Celular;0;No
11066;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;371000;Si;No;Celular;0;No
11067;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;949000;No;No;Celular;0;No
11068;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1122000;No;No;Celular;0;No
11069;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;5673000;No;Si;Celular;0;No
11070;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;364000;No;No;Celular;0;No
11071;56;55 a 64;Gerente;Divorciado;Universitario;No;5223000;No;No;Celular;0;No
11072;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3554000;No;No;Celular;0;No
11073;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3410000;No;No;Emailing;0;No
11074;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3348000;No;No;Celular;0;No
11075;56;55 a 64;Gerente;Casado;Técnico Profesional;No;383000;Si;No;Emailing;0;No
11076;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3767000;Si;No;Emailing;0;No
11077;56;55 a 64;Obrero;Casado;Enseñanza Básica;No;23000;Si;No;Celular;0;No
11078;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;188000;Si;No;Emailing;0;No
11079;56;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;1377000;No;No;Celular;0;Si
11080;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2254000;No;No;Celular;0;No
11081;56;55 a 64;Gerente;Casado;Universitario;No;2139000;No;No;Celular;0;No
11082;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;633000;No;No;Celular;0;No
11083;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3635000;Si;No;Celular;0;No
11084;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;468000;No;No;Celular;0;No
11085;56;55 a 64;Técnico;Casado;Técnico Profesional;No;195000;No;No;Celular;0;No
11086;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;381000;No;No;Celular;0;No
11087;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3726000;No;No;Celular;0;Si
11088;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;178000;No;No;Celular;0;No
11089;56;55 a 64;Obrero;Casado;Enseñanza Media;No;-42000;No;No;Celular;0;No
11090;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;739000;Si;No;Celular;0;No
11091;56;55 a 64;Técnico;Casado;Técnico Profesional;No;0;Si;No;Celular;0;No
11092;56;55 a 64;Obrero;Soltero;Enseñanza Media;No;-195000;Si;No;Celular;0;No
11093;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;176000;Si;Si;Celular;0;No
11094;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2356000;No;Si;Fono Particular;0;No
11095;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;261000;No;No;Celular;0;No
11096;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;784000;Si;No;Celular;0;No
11097;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;280000;Si;No;Fono Particular;0;No
11098;56;55 a 64;Empresario;Casado;Enseñanza Media;No;1916000;No;Si;Fono Particular;0;No
11099;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;305000;Si;Si;Fono Particular;0;No
11100;56;55 a 64;Técnico;Divorciado;Técnico Profesional;Si;-403000;No;Si;Celular;0;No
11101;56;55 a 64;Obrero;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
11102;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3728000;Si;No;Celular;0;Si
11103;56;55 a 64;Trabajador Dependiente;Soltero;Enseñanza Media;Si;-412000;Si;No;Celular;0;No
11104;56;55 a 64;Técnico;Casado;Técnico Profesional;No;0;Si;Si;Celular;0;No
11105;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;100000;Si;Si;Celular;0;No
11106;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;Si;No;Celular;0;No
11107;56;55 a 64;Gerente;Divorciado;Universitario;No;351000;Si;No;Celular;0;No
11108;56;55 a 64;Trabajador Dependiente;Casado;Universitario;Si;-6847000;No;Si;Celular;0;No
11109;56;55 a 64;Trabajador Independiente;Casado;Universitario;No;503000;Si;No;Celular;0;No
11110;56;55 a 64;Técnico;Casado;Técnico Profesional;Si;-888000;No;Si;Celular;0;No
11111;56;55 a 64;Gerente;Casado;Universitario;No;964000;Si;Si;Celular;0;No
11112;56;55 a 64;Técnico;Casado;Técnico Profesional;No;80000;No;No;Celular;0;No
11113;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;78000;No;Si;Celular;0;No
11114;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;1672000;No;No;Celular;0;No
11115;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;825000;Si;No;Celular;0;No
11116;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;388000;No;No;Fono Particular;0;No
11117;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;246000;Si;No;Celular;0;No
11118;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;201000;Si;Si;Celular;0;No
11119;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;169000;No;No;Celular;0;No
11120;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;375000;No;Si;Fono Particular;0;No
11121;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;278000;Si;No;Fono Particular;0;No
11122;56;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
11123;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;4177000;Si;No;Celular;0;No
11124;56;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;463000;Si;No;Fono Particular;0;No
11125;56;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Media;No;-268000;Si;No;Celular;0;No
11126;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1712000;Si;No;Celular;0;No
11127;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;769000;No;No;Celular;0;No
11128;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;395000;No;Si;Celular;0;No
11129;56;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;224000;No;Si;Celular;0;No
11130;56;55 a 64;Gerente;Divorciado;Universitario;No;4908000;No;No;Celular;0;No
11131;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1629000;No;No;Celular;0;No
11132;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3144000;No;No;Celular;0;No
11133;56;55 a 64;Gerente;Soltero;Universitario;No;548000;No;No;Fono Particular;0;No
11134;56;55 a 64;Trabajador Dependiente;Divorciado;Técnico Profesional;No;313000;Si;No;Celular;0;No
11135;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;13818000;No;No;Celular;0;No
11136;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4697000;Si;No;Celular;0;No
11137;56;55 a 64;Técnico;Casado;Técnico Profesional;No;133000;No;No;Celular;0;No
11138;56;55 a 64;Trabajador Independiente;Divorciado;Técnico Profesional;Si;-736000;No;No;Celular;0;No
